sensor_reading_id,flight_segment_id,engine_id,aircraft_id,ts,flight_phase,parameter_code,value,unit
SR-000000000651,FS-000000003,EN-000002,AC-00001,2026-07-24T08:17:57,LANDING,N1,44.27339847375074,pct
SR-000000000652,FS-000000003,EN-000002,AC-00001,2026-07-24T08:17:57,LANDING,N2,57.76246555683751,pct
SR-000000000653,FS-000000003,EN-000002,AC-00001,2026-07-24T08:17:57,LANDING,FUEL_FLOW,335.3100995838145,kg_h
SR-000000000654,FS-000000003,EN-000002,AC-00001,2026-07-24T08:17:57,LANDING,OIL_TEMP,72.21923452647998,C
SR-000000000655,FS-000000003,EN-000002,AC-00001,2026-07-24T08:17:57,LANDING,OIL_PRESSURE,51.46019825426811,psi
SR-000000000656,FS-000000003,EN-000002,AC-00001,2026-07-24T08:17:57,LANDING,VIBRATION,1.3710419704531123,units_0_5
SR-000000000657,FS-000000003,,AC-00001,2026-07-24T08:17:57,LANDING,APU_EGT,117.78194829919018,C
SR-000000000658,FS-000000003,,AC-00001,2026-07-24T08:17:57,LANDING,CABIN_ALTITUDE,351.3679974095329,ft
SR-000000000659,FS-000000003,,AC-00001,2026-07-24T08:17:57,LANDING,BRAKE_TEMPERATURE,1083.3324083796626,C
SR-000000000660,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,EGT,388.4689998496783,C
SR-000000000661,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,N1,17.19846293826351,pct
SR-000000000662,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,N2,51.25028582197355,pct
SR-000000000663,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,FUEL_FLOW,387.3152183610369,kg_h
SR-000000000664,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,OIL_TEMP,56.879628581587426,C
SR-000000000665,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,OIL_PRESSURE,18.285961270352047,psi
SR-000000000666,FS-000000003,EN-000001,AC-00001,2026-07-24T08:20:27,TAXI,VIBRATION,1.3241540342789906,units_0_5
SR-000000000667,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,EGT,371.86116343877137,C
SR-000000000668,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,N1,28.113134211687434,pct
SR-000000000669,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,N2,50.46225978981389,pct
SR-000000000670,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,FUEL_FLOW,286.270104260028,kg_h
SR-000000000671,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,OIL_TEMP,64.24788414934646,C
SR-000000000672,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,OIL_PRESSURE,14.727472242421191,psi
SR-000000000673,FS-000000003,EN-000002,AC-00001,2026-07-24T08:20:27,TAXI,VIBRATION,1.334102190645243,units_0_5
SR-000000000674,FS-000000003,,AC-00001,2026-07-24T08:20:27,TAXI,APU_EGT,504.21506935866984,C
SR-000000000675,FS-000000003,,AC-00001,2026-07-24T08:20:27,TAXI,CABIN_ALTITUDE,-255.0287990950485,ft
SR-000000000676,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,EGT,377.9802951936947,C
SR-000000000677,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,N1,15.453921647205155,pct
SR-000000000678,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,N2,56.02251445541303,pct
SR-000000000679,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,FUEL_FLOW,198.9546863758185,kg_h
SR-000000000680,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,OIL_TEMP,65.16923082011516,C
SR-000000000681,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,OIL_PRESSURE,10.412029413370151,psi
SR-000000000682,FS-000000004,EN-000001,AC-00001,2026-07-24T09:53:34,TAXI,VIBRATION,1.406802883925234,units_0_5
SR-000000000683,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,EGT,396.8734978281475,C
SR-000000000684,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,N1,24.75884822777438,pct
SR-000000000685,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,N2,53.94030192587936,pct
SR-000000000686,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,FUEL_FLOW,259.8688867354273,kg_h
SR-000000000687,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,OIL_TEMP,55.064642507037284,C
SR-000000000688,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,OIL_PRESSURE,14.712995166061122,psi
SR-000000000689,FS-000000004,EN-000002,AC-00001,2026-07-24T09:53:34,TAXI,VIBRATION,1.4097115777476126,units_0_5
SR-000000000690,FS-000000004,,AC-00001,2026-07-24T09:53:34,TAXI,APU_EGT,481.6492083429376,C
SR-000000000691,FS-000000004,,AC-00001,2026-07-24T09:53:34,TAXI,CABIN_ALTITUDE,552.3310034360732,ft
SR-000000000692,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,EGT,912.4950477751778,C
SR-000000000693,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,N1,99.8962413453089,pct
SR-000000000694,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,N2,93.6416328977172,pct
SR-000000000695,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,FUEL_FLOW,3181.166735765776,kg_h
SR-000000000696,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,OIL_TEMP,113.81882152129629,C
SR-000000000697,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,OIL_PRESSURE,58.543007815223014,psi
SR-000000000698,FS-000000004,EN-000001,AC-00001,2026-07-24T09:56:34,TAKEOFF,VIBRATION,1.535898386240207,units_0_5
SR-000000000699,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,EGT,872.5320694690806,C
SR-000000000700,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,N1,95.05306273915716,pct
SR-000000000701,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,N2,96.20861227790532,pct
SR-000000000702,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,FUEL_FLOW,3039.6534979832904,kg_h
SR-000000000703,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,OIL_TEMP,108.20251032442965,C
SR-000000000704,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,OIL_PRESSURE,54.90780792545104,psi
SR-000000000705,FS-000000004,EN-000002,AC-00001,2026-07-24T09:56:34,TAKEOFF,VIBRATION,1.3491488791665864,units_0_5
SR-000000000706,FS-000000004,,AC-00001,2026-07-24T09:56:34,TAKEOFF,APU_EGT,90.82113738022038,C
SR-000000000707,FS-000000004,,AC-00001,2026-07-24T09:56:34,TAKEOFF,CABIN_ALTITUDE,0.5445030032793738,ft
SR-000000000708,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,EGT,782.2795637490781,C
SR-000000000709,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,N1,97.07208505155434,pct
SR-000000000710,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,N2,97.24660078179562,pct
SR-000000000711,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,FUEL_FLOW,2660.918389529765,kg_h
SR-000000000712,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,OIL_TEMP,117.06667865806992,C
SR-000000000713,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,OIL_PRESSURE,56.24213488924157,psi
SR-000000000714,FS-000000004,EN-000001,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,VIBRATION,1.4525322538186514,units_0_5
SR-000000000715,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,EGT,788.1874222469756,C
SR-000000000716,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,N1,91.88501956129468,pct
SR-000000000717,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,N2,96.30259956062106,pct
SR-000000000718,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,FUEL_FLOW,2495.6822760418895,kg_h
SR-000000000719,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,OIL_TEMP,118.25410983142763,C
SR-000000000720,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,OIL_PRESSURE,55.12538471326073,psi
SR-000000000721,FS-000000004,EN-000002,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,VIBRATION,,units_0_5
SR-000000000722,FS-000000004,,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,APU_EGT,126.89470611309906,C
SR-000000000723,FS-000000004,,AC-00001,2026-07-24T09:58:34,INITIAL_CLIMB,CABIN_ALTITUDE,2223.4047793662244,ft
SR-000000000724,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,EGT,722.0812021006074,C
SR-000000000725,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,N1,88.18765087348844,pct
SR-000000000726,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,N2,84.49000680379817,pct
SR-000000000727,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,FUEL_FLOW,1965.8492383208797,kg_h
SR-000000000728,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,OIL_TEMP,113.95266995645427,C
SR-000000000729,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,OIL_PRESSURE,53.398811497422834,psi
SR-000000000730,FS-000000004,EN-000001,AC-00001,2026-07-24T10:20:17,CLIMB,VIBRATION,1.3902845857594797,units_0_5
SR-000000000731,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,EGT,760.2544962940692,C
SR-000000000732,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,N1,78.22919089555238,pct
SR-000000000733,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,N2,89.90639747617654,pct
SR-000000000734,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,FUEL_FLOW,2118.443795347536,kg_h
SR-000000000735,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,OIL_TEMP,113.07363588224676,C
SR-000000000736,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,OIL_PRESSURE,54.01397669515897,psi
SR-000000000737,FS-000000004,EN-000002,AC-00001,2026-07-24T10:20:17,CLIMB,VIBRATION,1.3607702877587364,units_0_5
SR-000000000738,FS-000000004,,AC-00001,2026-07-24T10:20:17,CLIMB,APU_EGT,58.81674007561631,C
SR-000000000739,FS-000000004,,AC-00001,2026-07-24T10:20:17,CLIMB,CABIN_ALTITUDE,5897.284319068427,ft
SR-000000000740,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,EGT,647.6817512599872,C
SR-000000000741,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,N1,82.61669359317567,pct
SR-000000000742,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,N2,81.11661749545989,pct
SR-000000000743,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,FUEL_FLOW,1457.2694856973924,kg_h
SR-000000000744,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,OIL_TEMP,107.70619939798587,C
SR-000000000745,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,OIL_PRESSURE,52.6062429229918,psi
SR-000000000746,FS-000000004,EN-000001,AC-00001,2026-07-24T10:45:32,CRUISE,VIBRATION,1.3372381093072403,units_0_5
SR-000000000747,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,EGT,685.4986967335317,C
SR-000000000748,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,N1,79.1510241555224,pct
SR-000000000749,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,N2,81.09262167333279,pct
SR-000000000750,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,FUEL_FLOW,1548.7419588689427,kg_h
SR-000000000751,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,OIL_TEMP,100.42772160334226,C
SR-000000000752,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,OIL_PRESSURE,51.33534646825089,psi
SR-000000000753,FS-000000004,EN-000002,AC-00001,2026-07-24T10:45:32,CRUISE,VIBRATION,1.3169376985968841,units_0_5
SR-000000000754,FS-000000004,,AC-00001,2026-07-24T10:45:32,CRUISE,APU_EGT,73.38458461215616,C
SR-000000000755,FS-000000004,,AC-00001,2026-07-24T10:45:32,CRUISE,CABIN_ALTITUDE,7079.172339630671,ft
SR-000000000756,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,EGT,679.923845330312,C
SR-000000000757,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,N1,75.05025020683128,pct
SR-000000000758,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,N2,77.58312591136149,pct
SR-000000000759,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,FUEL_FLOW,1365.933431118781,kg_h
SR-000000000760,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,OIL_TEMP,105.83176555251991,C
SR-000000000761,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,OIL_PRESSURE,52.37947865518742,psi
SR-000000000762,FS-000000004,EN-000001,AC-00001,2026-07-24T10:55:38,CRUISE,VIBRATION,1.3418463097949422,units_0_5
SR-000000000763,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,EGT,655.5337648315544,C
SR-000000000764,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,N1,72.7205258567101,pct
SR-000000000765,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,N2,80.12304996380016,pct
SR-000000000766,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,FUEL_FLOW,1256.2783728293043,kg_h
SR-000000000767,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,OIL_TEMP,110.58189507529428,C
SR-000000000768,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,OIL_PRESSURE,54.365611757604086,psi
SR-000000000769,FS-000000004,EN-000002,AC-00001,2026-07-24T10:55:38,CRUISE,VIBRATION,1.317535232589424,units_0_5
SR-000000000770,FS-000000004,,AC-00001,2026-07-24T10:55:38,CRUISE,APU_EGT,57.53677816351566,C
SR-000000000771,FS-000000004,,AC-00001,2026-07-24T10:55:38,CRUISE,CABIN_ALTITUDE,6738.086546158308,ft
SR-000000000772,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,EGT,631.5754618634684,C
SR-000000000773,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,N1,76.6680138037717,pct
SR-000000000774,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,N2,78.67634349487784,pct
SR-000000000775,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,FUEL_FLOW,1320.543465758713,kg_h
SR-000000000776,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,OIL_TEMP,105.76745817769486,C
SR-000000000777,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,OIL_PRESSURE,52.04864529784422,psi
SR-000000000778,FS-000000004,EN-000001,AC-00001,2026-07-24T11:05:44,CRUISE,VIBRATION,1.3036892647667835,units_0_5
SR-000000000779,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,EGT,632.548093236299,C
SR-000000000780,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,N1,76.46420238346411,pct
SR-000000000781,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,N2,79.59898246481676,pct
SR-000000000782,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,FUEL_FLOW,1347.3021491336224,kg_h
SR-000000000783,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,OIL_TEMP,106.077747146402,C
SR-000000000784,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,OIL_PRESSURE,48.07185158665654,psi
SR-000000000785,FS-000000004,EN-000002,AC-00001,2026-07-24T11:05:44,CRUISE,VIBRATION,1.314753576693487,units_0_5
SR-000000000786,FS-000000004,,AC-00001,2026-07-24T11:05:44,CRUISE,APU_EGT,57.214322897723314,C
SR-000000000787,FS-000000004,,AC-00001,2026-07-24T11:05:44,CRUISE,CABIN_ALTITUDE,6857.12960873829,ft
SR-000000000788,FS-000000004,EN-000001,AC-00001,2026-07-24T11:15:50,CRUISE,EGT,674.5670563361938,C
SR-000000000789,FS-000000004,EN-000001,AC-00001,2026-07-24T11:15:50,CRUISE,N1,77.2858283999339,pct
SR-000000000790,FS-000000004,EN-000001,AC-00001,2026-07-24T11:15:50,CRUISE,N2,77.7940790985062,pct
SR-000000000791,FS-000000004,EN-000001,AC-00001,2026-07-24T11:15:50,CRUISE,FUEL_FLOW,,kg_h
SR-000000000792,FS-000000004,EN-000001,AC-00001,2026-07-24T11:15:50,CRUISE,OIL_TEMP,107.19733559054262,C
SR-000000000793,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,OIL_PRESSURE,52.70006853566526,psi
SR-000000000794,FS-000000004,EN-000001,AC-00001,2026-07-24T11:15:50,CRUISE,VIBRATION,1.556850791879514,units_0_5
SR-000000000795,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,EGT,666.7591203031375,C
SR-000000000796,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,N1,78.88153683380476,pct
SR-000000000797,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,N2,86.08064189182592,pct
SR-000000000798,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,FUEL_FLOW,1420.8710553608032,kg_h
SR-000000000799,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,OIL_TEMP,106.75584171182004,C
SR-000000000801,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,VIBRATION,1.5998022584938496,units_0_5
SR-000000000800,FS-000000004,EN-000002,AC-00001,2026-07-24T11:15:50,CRUISE,OIL_PRESSURE,50.10586694042883,psi
SR-000000000802,FS-000000004,,AC-00001,2026-07-24T11:15:50,CRUISE,APU_EGT,121.8238939498386,C
SR-000000000803,FS-000000004,,AC-00001,2026-07-24T11:15:50,CRUISE,CABIN_ALTITUDE,6602.052545127666,ft
SR-000000000804,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,EGT,697.746091967035,C
SR-000000000805,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,N1,81.36432671590485,pct
SR-000000000806,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,N2,81.40870478838667,pct
SR-000000000807,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,FUEL_FLOW,1259.9242487396282,kg_h
SR-000000000808,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,OIL_TEMP,104.10921494941121,C
SR-000000000809,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,OIL_PRESSURE,52.2625133304101,psi
SR-000000000810,FS-000000004,EN-000001,AC-00001,2026-07-24T11:25:57,CRUISE,VIBRATION,1.4619207283973554,units_0_5
SR-000000000811,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,EGT,653.2994774740038,C
SR-000000000812,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,N1,81.77571717482955,pct
SR-000000000813,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,N2,81.40123956979244,pct
SR-000000000814,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,FUEL_FLOW,1348.101191162674,kg_h
SR-000000000815,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,OIL_TEMP,104.48348675959387,C
SR-000000000816,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,OIL_PRESSURE,51.24086242266945,psi
SR-000000000817,FS-000000004,EN-000002,AC-00001,2026-07-24T11:25:57,CRUISE,VIBRATION,1.29680109488486,units_0_5
SR-000000000818,FS-000000004,,AC-00001,2026-07-24T11:25:57,CRUISE,APU_EGT,125.3509772148416,C
SR-000000000819,FS-000000004,,AC-00001,2026-07-24T11:25:57,CRUISE,CABIN_ALTITUDE,7251.212663728256,ft
SR-000000000820,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,EGT,670.8643345820484,C
SR-000000000821,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,N1,77.12011830410438,pct
SR-000000000822,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,N2,84.8371452352392,pct
SR-000000000823,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,FUEL_FLOW,1486.335307208958,kg_h
SR-000000000824,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,OIL_TEMP,106.35092318346868,C
SR-000000000825,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,OIL_PRESSURE,51.279587065295146,psi
SR-000000000826,FS-000000004,EN-000001,AC-00001,2026-07-24T11:36:03,CRUISE,VIBRATION,1.4193668830631243,units_0_5
SR-000000000827,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,EGT,627.6664195993435,C
SR-000000000828,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,N1,82.56117202522238,pct
SR-000000000829,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,N2,85.31404495409683,pct
SR-000000000830,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,FUEL_FLOW,1329.1526800488537,kg_h
SR-000000000831,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,OIL_TEMP,102.56497126037013,C
SR-000000000832,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,OIL_PRESSURE,52.23376191915914,psi
SR-000000000833,FS-000000004,EN-000002,AC-00001,2026-07-24T11:36:03,CRUISE,VIBRATION,1.3987101602434655,units_0_5
SR-000000000834,FS-000000004,,AC-00001,2026-07-24T11:36:03,CRUISE,APU_EGT,136.8314601607202,C
SR-000000000835,FS-000000004,,AC-00001,2026-07-24T11:36:03,CRUISE,CABIN_ALTITUDE,7695.128332847122,ft
SR-000000000836,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,EGT,454.5582719853627,C
SR-000000000837,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,N1,47.46468747551726,pct
SR-000000000838,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,N2,58.000311696297906,pct
SR-000000000839,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,FUEL_FLOW,475.78552657336627,kg_h
SR-000000000840,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,OIL_TEMP,92.96318814379917,C
SR-000000000841,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,OIL_PRESSURE,46.48807622058296,psi
SR-000000000842,FS-000000004,EN-000001,AC-00001,2026-07-24T11:57:56,DESCENT,VIBRATION,1.3205124847330965,units_0_5
SR-000000000843,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,EGT,429.58326194307966,C
SR-000000000844,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,N1,49.630368710945845,pct
SR-000000000845,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,N2,61.34243486665246,pct
SR-000000000846,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,FUEL_FLOW,542.9947151399439,kg_h
SR-000000000847,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,OIL_TEMP,84.26794178191032,C
SR-000000000848,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,OIL_PRESSURE,55.816934376325115,psi
SR-000000000849,FS-000000004,EN-000002,AC-00001,2026-07-24T11:57:56,DESCENT,VIBRATION,1.2841912718512536,units_0_5
SR-000000000850,FS-000000004,,AC-00001,2026-07-24T11:57:56,DESCENT,APU_EGT,119.31037563017159,C
SR-000000000851,FS-000000004,,AC-00001,2026-07-24T11:57:56,DESCENT,CABIN_ALTITUDE,5462.713220269546,ft
SR-000000000852,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,EGT,472.6721915982347,C
SR-000000000853,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,N1,56.20060276008746,pct
SR-000000000854,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,N2,65.7582116752685,pct
SR-000000000855,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,FUEL_FLOW,766.7656371878795,kg_h
SR-000000000856,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,OIL_TEMP,84.29022580735686,C
SR-000000000857,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,OIL_PRESSURE,55.17942748929481,psi
SR-000000000858,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,VIBRATION,1.366345917234493,units_0_5
SR-000000000859,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,EGT,457.33461050205864,C
SR-000000000860,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,N1,55.175262670017766,pct
SR-000000000861,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,N2,71.18314306367417,pct
SR-000000000862,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,FUEL_FLOW,535.3383142742389,kg_h
SR-000000000863,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,OIL_TEMP,83.53345727271683,C
SR-000000000864,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,OIL_PRESSURE,51.62275811272996,psi
SR-000000000865,FS-000000004,EN-000002,AC-00001,2026-07-24T12:17:46,APPROACH,VIBRATION,1.5127278778117224,units_0_5
SR-000000000866,FS-000000004,,AC-00001,2026-07-24T12:17:46,APPROACH,APU_EGT,84.14956562006668,C
